loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
2777,4, Graduate, Yes,8087179,29706473,10,333,11242198,13709679,29033248,6766304, Rejected
1670,4, Graduate, No,3336213,8099138,16,896,404947,0,8934287,4929554, Approved
3100,2, Not Graduate, No,6398041,14238771,2,471,9863755,10491847,20938077,6093237, Rejected
583,0, Graduate, Yes,8532828,20467529,15,488,16793271,9297224,21707630,7790872, Rejected
1701,0, Not Graduate, No,5717542,16996238,15,599,12048199,3058517,25116631,8836662, Approved
2924,0, Graduate, Yes,7963336,20350223,15,768,14445023,7486870,17934569,8865256, Approved
4226,5, Graduate, Yes,3795800,10003608,15,604,8003108,1724200,9620719,2872580, Approved
499,3, Graduate, No,6805034,16432867,18,477,2268939,1958814,28072666,8873410, Rejected
168,1, Graduate, No,1765541,6144163,6,580,2517001,2915160,4751394,1106585, Rejected
2716,4, Graduate, Yes,8445683,32586434,12,776,27663642,12189341,20220090,9605049, Approved
3979,3, Not Graduate, No,8808314,16426446,11,897,15706639,3559170,29979844,12595545, Approved
1453,2, Not Graduate, No,6270936,21580841,4,420,9640720,102662,20876149,5032814, Approved
1545,4, Not Graduate, No,4262057,15946479,3,573,10284500,6387259,9473618,2192951, Approved
3122,4, Graduate, Yes,518423,1143412,3,652,0,553331,1761799,716695, Approved
1780,5, Graduate, No,1297086,2738859,5,682,767609,1482198,4380423,1640700, Approved
707,3, Graduate, No,6691297,18811626,1,703,6011661,7456565,16070971,4331703, Approved
957,0, Not Graduate, Yes,9075690,22236884,11,407,25857453,15273825,31150384,6981724, Rejected
2447,0, Graduate, Yes,3545185,9846044,3,374,7982841,4579652,9064075,2499426, Approved
288,5, Not Graduate, No,4125815,13628966,6,491,5672004,5626461,12337420,5763424, Rejected
328,0, Not Graduate, No,7580384,29443262,12,466,4766542,7622634,27670721,8224885, Rejected
1857,4, Not Graduate, No,3359065,11198685,16,680,8466803,4923638,10650017,1825534, Approved
1132,0, Not Graduate, No,10131057,28094550,15,546,3561766,17009794,39899503,11732680, Approved
1255,5, Not Graduate, Yes,9258526,33739027,10,722,9225541,19369656,28771782,11551860, Approved
1728,4, Graduate, No,3556973,11536791,1,747,7633064,1596233,10762042,2023799, Approved
721,4, Graduate, No,1723130,3840157,12,659,2028124,2848310,5097497,2180548, Approved
1125,2, Not Graduate, No,5260699,20828797,11,980,8838971,9443164,12203666,3158389, Approved
2678,3, Graduate, Yes,3672308,14790321,17,796,11356915,7763102,13041043,4868910, Approved
3241,2, Graduate, No,1459739,4525317,20,582,373190,2564442,2969954,1359167, Approved
2373,2, Graduate, No,8377078,21525410,18,784,3827213,15197755,14792373,10227709, Approved
3188,1, Graduate, No,8318493,27488348,3,708,8157496,5496549,21169239,5405590, Approved
2388,0, Graduate, Yes,4249165,17185887,13,819,8669142,8939943,12250182,3481060, Approved
1835,1, Graduate, No,5251991,14014896,1,386,4694922,4986577,11092079,3363899, Rejected
3201,3, Not Graduate, Yes,8390500,18950458,12,809,21848703,10202082,18424373,11089538, Approved
3443,4, Graduate, No,6689224,21391018,3,888,2760811,2291189,17314564,7219519, Approved
3025,0, Not Graduate, No,3484533,12188674,16,920,3551603,2170377,8560644,2643230, Approved
3910,1, Not Graduate, Yes,8178877,31087572,4,308,13754541,16601753,29106159,10041998, Approved
3291,1, Graduate, Yes,5483824,20786667,12,830,5074120,1772363,19906952,6248746, Approved
3600,2, Not Graduate, Yes,5213458,11783182,18,714,398604,5196441,12304004,7811669, Approved
1875,4, Not Graduate, No,8081828,22700412,2,572,6988003,12573486,28894105,7859009, Approved
22,4, Graduate, No,5881034,13672003,16,584,3520614,10757045,22910431,5252915, Rejected
3916,1, Graduate, No,7458182,30148327,16,790,24504449,7405036,28367694,8633497, Approved
1689,4, Graduate, No,6197615,16924933,6,657,16481073,3292095,22897057,3164785, Approved
749,4, Graduate, No,2978385,10979022,4,522,7542333,2155610,9679660,1491931, Approved
393,3, Not Graduate, No,3016333,6845419,8,642,3419699,3595920,7460695,1335512, Approved
3871,5, Not Graduate, No,7409851,26272956,3,425,3226713,7944663,22101567,7402594, Approved
3187,0, Not Graduate, No,5898040,23329815,16,579,2416837,8686084,14285359,5894237, Approved
3817,4, Not Graduate, No,1518363,4005921,18,693,0,2659313,4852121,1630893, Approved
2311,1, Graduate, Yes,7140500,19506422,19,428,10420877,7490404,24361791,9037169, Rejected
2747,4, Not Graduate, No,2694205,8288760,10,682,4371490,4741237,10086726,1480176, Approved
990,5, Not Graduate, No,4265342,15033696,4,856,7659071,6675997,14055018,3439955, Approved
2969,2, Graduate, No,9448324,32646415,9,602,10903063,7152445,25130835,6021409, Approved
3499,2, Graduate, Yes,9277573,24260933,15,657,23616458,1889768,31259942,8502668, Approved
830,2, Graduate, No,8098769,17424337,14,708,19304230,4408328,30822697,8503021, Approved
2046,3, Graduate, No,3088967,8322729,8,333,4845719,5636808,11231539,1677098, Rejected
788,1, Graduate, Yes,2684337,5837387,13,788,2770368,2340129,9800243,1853548, Approved
3507,5, Graduate, No,711425,2266675,15,443,1372185,659657,2525719,739460, Rejected
2283,0, Graduate, Yes,7073591,16541573,13,418,16579254,14956671,23548195,10222685, Rejected
80,0, Not Graduate, No,648921,1411927,14,649,1904617,746715,2217257,896871, Approved
2451,5, Not Graduate, Yes,4475212,11769943,7,297,8083647,1007180,12626422,3290953, Rejected
1113,1, Graduate, No,1687777,6150852,2,790,2989022,592100,5116521,898933, Approved
1829,3, Not Graduate, Yes,7003479,21931294,1,690,10838512,1599181,27226456,3922344, Approved
1515,3, Graduate, No,4462377,18561972,9,415,11410508,5268001,18018394,4996838, Rejected
1675,1, Not Graduate, No,9687461,21111762,1,360,22134728,12499345,28337123,12694462, Rejected
297,5, Not Graduate, Yes,8800982,28579741,7,516,9599279,1662391,30915764,6889365, Rejected
2894,3, Graduate, Yes,1078571,3932437,19,787,767082,1120445,3408611,593460, Approved
1714,0, Not Graduate, No,2933228,9644529,14,370,6465351,2595341,11303274,4511271, Rejected
1730,3, Graduate, Yes,5003100,17495398,17,645,7961062,8382149,15123612,3683548, Approved
723,4, Not Graduate, No,6711326,25624192,16,345,19367054,0,15097398,9222509, Rejected
1666,1, Graduate, No,4483910,8863338,6,749,0,1008626,10161934,3140262, Approved
2061,1, Graduate, Yes,4621786,11465068,6,617,2419358,7555543,17394253,6424064, Approved
3818,4, Not Graduate, No,7289308,18609301,9,576,16010987,12606729,27763568,6611852, Approved
1295,4, Not Graduate, No,3783747,10944614,9,530,11238356,195879,12357931,1911395, Rejected
2276,3, Not Graduate, Yes,8910978,22979020,18,815,10272374,1187565,33231690,10327090, Approved
1401,3, Not Graduate, Yes,559694,2531721,11,868,587518,795815,1455633,605112, Approved
1100,1, Graduate, No,7121630,17971827,7,531,9249665,4106440,17358895,6640425, Approved
4175,4, Not Graduate, No,4114284,15389276,8,807,8182786,6617719,12453435,4414224, Approved
1011,0, Graduate, No,6236635,13280960,1,466,3339186,4400474,14880028,4102818, Rejected
1139,4, Graduate, No,2834598,6587356,17,455,2136323,4307123,8810472,2015976, Rejected
1834,1, Graduate, No,7139474,27357858,8,518,10260549,2229811,19803405,10540366, Rejected
512,2, Graduate, No,4922422,18039442,3,562,1108468,4070896,18433510,5312726, Approved
2020,0, Not Graduate, Yes,3542296,9079626,7,468,6437699,728020,9877929,1983739, Rejected
733,2, Not Graduate, No,7756675,18744598,20,500,14428258,484424,17082064,4693068, Rejected
4102,4, Graduate, No,409761,719812,16,650,494117,303162,1339676,586915, Approved
3671,2, Not Graduate, Yes,542898,1766109,1,485,1680598,191713,1291887,530035, Rejected
1976,4, Not Graduate, No,4720815,10337239,12,682,7338555,7746006,15852658,7224550, Approved
632,2, Not Graduate, No,9040838,29880672,7,597,10942467,5143097,31369388,11034891, Approved
1150,4, Not Graduate, Yes,3274809,7079607,11,405,4882401,6138081,11472107,4331673, Rejected
4191,2, Graduate, No,4305982,11739486,10,396,11303201,3025721,13193307,2784259, Rejected
3378,1, Graduate, Yes,6725833,19885053,6,808,8528715,5992651,18725085,6052970, Approved
1349,0, Graduate, Yes,9398054,20509316,3,330,3354673,1383907,39059371,4899657, Rejected
1661,0, Graduate, No,3511096,8892393,11,710,5197342,297991,8715728,3263473, Approved
3643,2, Not Graduate, No,7453687,18631484,11,456,5949839,1520343,16944491,9505867, Rejected
4061,3, Not Graduate, No,5654625,20531758,18,450,7823298,2699699,20920002,6568713, Rejected
805,2, Not Graduate, Yes,813445,2204582,6,713,2062697,0,2777988,620624, Approved
232,2, Graduate, No,9245938,30849662,1,557,25208018,18297514,25517245,7903840, Approved
2723,1, Graduate, No,1037936,3554201,3,600,955046,1317492,3616168,949400, Approved
1336,4, Not Graduate, No,7339791,25658535,11,325,13334693,8637599,21125228,11801911, Rejected
466,5, Not Graduate, Yes,5120578,17323007,15,830,1007887,2978897,13582189,7949603, Approved
3870,3, Not Graduate, Yes,907594,2458976,19,506,811391,283338,3352207,608335, Rejected
1098,0, Not Graduate, Yes,5558456,14704682,16,564,11151688,1067547,11222523,6269564, Approved
776,3, Graduate, Yes,7414954,24923808,1,413,5791985,3011629,14965936,5000660, Approved
2268,4, Not Graduate, No,6537462,21063562,4,628,10704919,6990205,24874108,4136172, Approved
2411,1, Graduate, No,4305441,17242097,12,657,9629749,8085318,11156945,3243060, Approved
4183,1, Not Graduate, No,402393,1466446,16,762,858393,754147,644353,96509, Approved
1808,4, Not Graduate, Yes,381284,1058506,6,623,1029906,312952,1666493,381940, Approved
809,3, Not Graduate, No,5981207,12615573,21,329,4318033,3012837,14680252,8151963, Rejected
582,1, Not Graduate, No,8930464,23722979,18,761,8613798,11224862,18855434,10540526, Approved
1845,2, Graduate, Yes,7371591,27852398,10,533,11343793,4167561,28550318,12263211, Approved
1746,4, Not Graduate, No,5090877,20025312,7,460,2609993,8669250,15606525,4810173, Rejected
1727,2, Not Graduate, Yes,1491260,4004683,19,505,3103447,2540781,6515393,901834, Rejected
1964,0, Graduate, No,8401686,23994751,4,798,12532784,10333164,26282103,7878737, Approved
1810,0, Graduate, Yes,2859897,11615770,20,656,6906282,200279,11077972,1780210, Approved
4057,2, Graduate, Yes,7355210,22121679,5,546,11513964,2379447,18936517,10252324, Rejected
319,4, Graduate, No,3776335,13553124,4,775,10062520,2530895,13048318,4533202, Approved
3194,5, Graduate, Yes,8525128,15354783,2,693,1053287,15040325,16076446,4105682, Approved
707,3, Graduate, No,6801818,19387568,2,677,6571459,7439123,14902828,4183347, Approved
2302,4, Not Graduate, No,573395,1617231,5,737,295012,108927,1908185,486897, Approved
4145,3, Graduate, No,7046201,23949728,16,580,17269270,2158559,23245523,4772745, Approved
3551,2, Not Graduate, No,8791032,17563013,18,437,17917507,11834846,21670417,9440238, Rejected
18,4, Not Graduate, Yes,2937072,9981727,13,810,2845023,2705169,7531812,4638331, Approved
2456,1, Graduate, Yes,9098574,20664755,6,522,24941279,16530673,31659733,12243431, Rejected
1085,4, Not Graduate, No,8758129,22739530,5,601,4268871,204308,27872523,6194331, Approved
3089,3, Not Graduate, No,4917509,12226360,10,491,3007022,3329782,19150765,6915931, Rejected
957,0, Not Graduate, Yes,8961252,21681788,11,409,24302472,17441099,30635386,6555782, Rejected
3795,4, Not Graduate, Yes,6477038,17262957,17,659,8142109,558823,15195810,7476603, Approved
1033,4, Graduate, Yes,726383,2704735,18,478,633714,538362,2268081,307265, Rejected
594,4, Graduate, No,612483,1674171,5,894,97435,1110063,1973997,777935, Approved
1024,4, Not Graduate, Yes,1172098,2809130,3,548,2698468,1122886,3888167,1592722, Approved
372,5, Graduate, Yes,1109675,3368527,20,577,3025481,679088,3610661,522064, Approved
1974,3, Graduate, No,4309027,17949483,17,790,8026468,7199794,15085225,6870020, Approved
2958,1, Graduate, No,7078297,22377610,2,564,14286035,8381955,20522955,8892082, Approved
3505,5, Graduate, Yes,9431351,24754385,4,873,7416795,200134,38367181,5530366, Approved
2947,5, Graduate, Yes,3852405,11158347,1,620,6568569,5369101,10129767,4289616, Approved
3562,4, Graduate, No,9782257,35590361,16,465,9060256,13580022,26112384,12184726, Rejected
3400,5, Not Graduate, Yes,5205965,13042768,14,532,10896677,9003457,18669981,4033235, Rejected
1255,5, Not Graduate, Yes,9611945,38087751,9,724,9059571,18753876,30012795,10737648, Approved
3941,4, Graduate, No,9894399,26389542,15,577,10476565,10505032,18832781,10525299, Approved
1685,5, Graduate, No,6395991,14972132,14,727,5536441,13222011,15473900,8738422, Approved
2113,5, Graduate, Yes,9060892,28795909,19,599,14130666,10795831,36147289,11046920, Approved
1337,4, Graduate, No,5884855,20709980,19,375,4098981,5003668,19016199,6234445, Rejected
2790,3, Graduate, No,6494307,23032189,12,809,9459076,2118529,18980998,7297309, Approved
3633,4, Graduate, No,3286368,11128801,3,602,4338221,815974,9254785,3359886, Approved
2671,5, Graduate, Yes,530539,1336868,10,831,1238653,401326,2087108,644243, Approved
3983,1, Not Graduate, Yes,2353475,5235603,6,841,1660706,1144588,4791890,1597613, Approved
1819,4, Not Graduate, No,9306606,32419725,18,610,9702737,374347,34958189,14854302, Approved
398,4, Graduate, Yes,673374,2658576,14,537,1069956,1230805,1498461,296410, Approved
896,0, Graduate, No,9359805,25461142,6,514,22218904,18825521,38905319,7810782, Rejected
3038,4, Not Graduate, Yes,8632422,29073106,12,528,11229745,9508060,20016809,8408008, Rejected
3018,5, Not Graduate, No,3367667,9891654,11,502,1960372,485502,7300487,2776131, Rejected
1289,3, Not Graduate, No,5902104,22694422,1,331,16751739,9571675,19944203,6123027, Approved
2441,4, Graduate, No,8025630,28718616,19,376,14190197,6171670,14805433,6058766, Rejected
56,5, Not Graduate, No,7149492,25433665,11,800,1159252,5280721,15737859,6047239, Approved
3435,5, Graduate, Yes,5383580,13951922,17,512,11374934,2566074,17018747,4660168, Rejected
1619,1, Not Graduate, Yes,5112140,14477545,14,497,12674408,9959249,18373315,8201060, Rejected
426,0, Graduate, Yes,999665,2977402,17,394,544304,288772,4249858,1388953, Rejected
3430,5, Not Graduate, Yes,7752028,16870458,17,513,842974,4430532,15259437,8865710, Rejected
3646,2, Not Graduate, No,8599024,35197818,9,359,9865277,11344457,16489839,7155125, Rejected
2616,4, Not Graduate, No,654202,2079732,14,682,1995239,655560,2237232,1028973, Approved
4230,3, Graduate, No,6975318,22299546,8,777,6701467,7355042,17666373,11348830, Approved
2374,4, Graduate, No,9949165,28466164,10,739,22362431,12723596,37923033,5417785, Approved
81,4, Graduate, No,3592759,8436113,3,433,1234803,2156681,13077396,1966194, Rejected
4044,3, Not Graduate, Yes,4809850,19087365,6,483,14072775,6351754,17021538,7562162, Rejected
3849,2, Graduate, No,7741831,26580621,11,533,15146149,6199928,23376012,7165453, Approved
2944,2, Graduate, No,8966145,26484088,19,804,19427333,2175838,21611692,5847937, Approved
2833,4, Not Graduate, Yes,8353736,18059931,19,422,201790,11957624,25367322,9360926, Rejected
1120,0, Not Graduate, Yes,8492413,23867834,9,758,5952137,15442417,20825417,8819695, Approved
4095,2, Graduate, No,3681334,13569727,10,368,11731638,1040447,8486411,3258118, Rejected
3626,5, Graduate, Yes,7323694,16851978,2,413,15893441,1499836,21075909,11748648, Rejected
1614,5, Graduate, No,6468353,17362183,17,625,9284777,6971038,24902966,7681075, Approved
4118,1, Graduate, Yes,3424626,12740494,9,466,3287705,5769206,7551262,3235280, Rejected
3744,4, Graduate, Yes,5847576,13924412,17,723,10141041,8134826,13666983,6853356, Approved
3068,1, Not Graduate, No,2204990,5069233,2,757,1047036,2438580,6757580,3078919, Approved
2501,0, Not Graduate, Yes,3582762,13096288,6,552,3414549,0,10813556,4128574, Approved
3121,5, Not Graduate, No,8728621,23752862,4,460,5295680,14024797,29959313,5850978, Rejected
2687,4, Not Graduate, Yes,6372953,19557726,20,348,3581350,9265977,16275605,7984872, Rejected
4174,0, Not Graduate, Yes,9390826,31072981,8,335,19865880,4826249,33625722,13315888, Rejected
2984,0, Graduate, Yes,2652116,9608801,18,645,7343829,0,7869698,3421169, Approved
402,5, Graduate, No,3634180,7878174,17,354,8993191,91757,14150055,5141296, Rejected
1438,0, Graduate, No,2586167,7831462,6,690,3500680,2189655,5024762,3365531, Approved
1028,1, Not Graduate, No,9648413,38353083,5,670,17861222,12397322,35237336,7092412, Approved
712,5, Graduate, No,8620351,30668379,17,390,16750741,12630640,27673734,5718041, Rejected
2319,2, Not Graduate, Yes,9590043,27831917,15,504,27458602,6570136,31919162,7395467, Rejected
95,2, Graduate, No,922653,1823868,10,339,1145712,398110,3423083,1248981, Rejected
1156,0, Not Graduate, Yes,3306235,10091627,16,480,2986860,4216250,12086491,4273281, Rejected
2190,2, Graduate, No,5563502,22281912,8,367,12708531,2405166,11453377,6804727, Rejected
1684,2, Not Graduate, Yes,6075587,19676085,7,385,5463672,10423242,13654078,3990520, Rejected
2581,1, Graduate, Yes,7584708,30509746,17,829,13566077,3349095,17012032,10988838, Approved
309,3, Graduate, No,9256688,21028388,14,489,3762170,15364984,30015513,6934503, Rejected
3176,4, Graduate, No,8707258,17141170,4,705,6954848,4636145,29937883,8535716, Approved
3650,4, Not Graduate, Yes,2395325,7637715,15,601,6545453,4481700,6594767,2264928, Approved
2655,5, Graduate, No,5581575,19546050,5,497,14142175,7121828,13604485,3635752, Rejected
810,3, Not Graduate, No,4509542,9918586,17,700,100499,1894338,12523015,5061330, Approved
1014,1, Graduate, Yes,5510721,15053063,3,666,6956020,3324461,18126413,2710720, Approved
2772,1, Graduate, No,3048032,8198624,1,384,791235,683526,10357908,2008450, Rejected
1960,2, Not Graduate, Yes,3363023,12043276,6,621,5235909,6013238,12793231,4046399, Approved
1327,2, Not Graduate, No,2195738,5621602,3,515,667281,598673,7081378,3182068, Rejected
446,2, Not Graduate, No,706813,1697244,10,838,106172,660746,1988539,894849, Approved
3441,0, Graduate, Yes,1188228,4014575,3,741,2622596,2114935,2941977,1415894, Approved
2610,4, Graduate, No,5417971,12258955,12,834,9337985,9412448,14849885,3113053, Approved
1501,2, Not Graduate, No,5541413,14468159,12,657,12184817,5518737,17955863,4289982, Approved
